-45,1.0,4.0,3.0,21.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62849,0
-47,2.0,1.0,3.0,4.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62909,0
-21,1.0,3.0,7.0,6.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62920,0
-45,2.0,1.0,3.0,5.0,28.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62978,0
-46,2.0,1.0,3.0,7.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62990,0
-47,3.0,1.0,2.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,62991,0
-45,1.0,3.0,4.0,2.0,14.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,63060,0
-4,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64103,0
4,5.0,6.0,7.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64106,0
-5,5.0,6.0,4.0,7.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64110,0
-3,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64116,0
-24,5.0,6.0,3.0,7.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64121,0
-7,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,64124,0
4,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64132,0
-47,4.0,3.0,1.0,5.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64665,0
-41,2.0,8.0,1.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64677,0
-41,1.0,3.0,2.0,4.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64678,0
-41,1.0,2.0,3.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64679,0
-41,1.0,2.0,3.0,5.0,30.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64689,0
-41,1.0,3.0,2.0,5.0,57.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64690,0
-41,1.0,2.0,7.0,3.0,21.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64691,0
-38,1.0,11.0,4.0,15.0,5.0,429496.7295,429496.7295,429496.7295,412719.5135,11.0434,121.0466,64774,0
-38,1.0,2.0,3.0,46.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64775,0
-38,1.0,2.0,5.0,3.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64784,0
-38,4.0,5.0,1.0,3.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64785,0
-40,1.0,2.0,3.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,64786,0
-43,1.0,3.0,2.0,8.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64817,0
-45,2.0,3.0,1.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,64818,0
-20,5.0,6.0,4.0,1.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65115,0
-19,5.0,6.0,4.0,8.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65119,0
-19,5.0,6.0,4.0,3.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65124,0
-20,5.0,2.0,1.0,3.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65125,0
-16,5.0,6.0,4.0,1.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65132,0
-9,5.0,6.0,2.0,4.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65136,0
-8,5.0,1.0,6.0,4.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,65141,0
-2,5.0,6.0,4.0,3.0,1.0,429496.7295,429496.7295,429496.7295,412719.5135,11.0498,121.0466,219,0
1,1.0,5.0,2.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,220,0
