-45,1.0,3.0,2.0,46.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42525,0
50,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42657,0
47,2.0,3.0,1.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,42661,0
50,1.0,2.0,5.0,100.0,16.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42689,0
50,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42690,0
-47,1.0,2.0,4.0,5.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42699,0
-47,5.0,4.0,3.0,6.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42700,0
-47,1.0,3.0,2.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,42891,0
-47,1.0,2.0,3.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42907,0
-47,1.0,3.0,2.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,42908,0
-46,1.0,2.0,5.0,4.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,42976,0
-46,1.0,2.0,3.0,46.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0467,42977,0
46,1.0,2.0,3.0,92.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43474,0
30,1.0,3.0,2.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43610,0
-46,1.0,4.0,5.0,6.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,43712,0
50,1.0,3.0,5.0,2.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43771,0
48,1.0,3.0,5.0,2.0,64.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43772,0
-44,1.0,3.0,92.0,2.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43779,0
47,2.0,1.0,4.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43798,0
47,1.0,2.0,3.0,5.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43799,0
48,1.0,4.0,29.0,46.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43894,0
-47,1.0,2.0,5.0,6.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,43967,0
-47,1.0,2.0,3.0,6.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44090,0
26,2.0,1.0,3.0,9.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44146,0
38,3.0,2.0,4.0,9.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44181,0
47,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44280,0
23,2.0,1.0,3.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44304,0
-7,3.0,1.0,4.0,6.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44653,0
