13,5.0,6.0,4.0,7.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,3869,0
13,5.0,6.0,1.0,4.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,3873,0
12,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,3892,0
12,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,3897,0
12,2.3376,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,3901,0
12,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,3906,0
12,5.0,6.0,4.0,1.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,3910,0
-35,5.0,1.0,2.0,4.0,3.0,429496.7295,429496.7295,429496.7295,412719.5135,11.0498,121.0466,3921,0
14,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,3925,0
17,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4007,0
17,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4011,0
15,5.0,6.0,4.0,3.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4019,0
15,5.0,5.1808,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4023,0
15,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4028,0
15,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4210,0
15,5.0,6.0,4.0,7.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4214,0
16,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4229,0
15,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4233,0
15,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4237,0
15,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4241,0
16,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4245,0
17,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4375,0
-30,5.0,1.0,2.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4379,0
17,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4399,0
17,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4403,0
17,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4408,0
16,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4412,0
15,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4416,0
19,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4525,0
18,5.0,6.0,4.0,3.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4532,0
18,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4559,0
19,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4563,0
21,1.928,6.0,4.0,3.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,4570,0
20,5.0,6.0,4.0,7.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4574,0
21,5.0,6.0,4.0,3.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,4578,0
