4,3.0,2.0,204.0,5.0,201.0,90.14,429496.7295,81.6831,429496.7295,18.5036,359.8011,49
2,3.0,5.0,9.0,7.0,11.0,352.4799,429496.7295,278.5244,429496.7295,18.851,373.0913,49
1,3.0,5.0,206.0,205.0,7.0,131.08,429496.7295,105.1717,429496.7295,18.9434,377.1205,49
4,3.0,5.0,204.0,205.0,7.0,136.62,429496.7295,106.4587,429496.7295,18.9927,379.1198,49
1,3.0,205.0,5.0,204.0,206.0,95.36,429496.7295,75.1972,429496.7295,18.7509,369.7352,49
2,3.0,7.0,205.0,9.0,2.0,308.96,429496.7295,249.1528,429496.7295,18.7162,367.897,49
-1,3.0,5.0,203.0,204.0,202.0,125.41,429496.7295,101.2582,429496.7295,18.8311,372.6809,49
-1,3.0,2.0,5.0,205.0,7.0,161.2399,429496.7295,124.2736,429496.7295,19.435,401.3841,49
2,3.0,5.0,7.0,205.0,204.0,231.88,429496.7295,192.2563,429496.7295,19.2727,390.8643,49
2,3.0,9.0,204.0,5.0,7.0,101.3,429496.7295,83.7358,429496.7295,19.068,382.251,49
0,3.0,5.0,7.0,205.0,11.0,369.56,429496.7295,286.3224,429496.7295,18.9534,377.4126,49
1,3.0,205.0,206.0,5.0,203.0,91.58,429496.7295,75.0592,429496.7295,18.779,370.6408,49
5,3.0,206.0,5.0,207.0,7.0,172.8299,429496.7295,137.0678,429496.7295,18.9493,377.3063,49
3,3.0,5.0,7.0,203.0,9.0,176.2899,429496.7295,138.2448,429496.7295,19.0803,382.4513,49
4,3.0,5.0,206.0,9.0,205.0,107.56,429496.7295,87.9611,429496.7295,18.9236,376.1126,49
4,3.0,5.0,7.0,205.0,206.0,226.96,429496.7295,182.1599,429496.7295,19.1872,386.955,49
4,3.0,5.0,206.0,205.0,77.0,92.83,429496.7295,76.0895,429496.7295,18.883,375.0323,49
0,3.0,5.0,205.0,2.0,181.0,199.7799,429496.7295,168.0292,429496.7295,18.8441,373.5984,49
14,11.0,3.0,10.0,12.0,5.0,531.56,429496.7295,411.8706,429496.7295,18.94,379.7026,49
5,11.0,10.0,3.0,12.0,5.0,486.0799,429496.7295,359.7357,429496.7295,18.7642,374.1323,49
7,3.0,10.0,11.0,5.0,12.0,479.92,429496.7295,357.9294,429496.7295,18.74,370.7881,49
14,12.0,11.0,3.0,13.0,5.0,718.95,429496.7295,528.255,429496.7295,18.5738,365.6787,49
14,12.0,3.0,11.0,13.0,5.0,531.05,429496.7295,394.3371,429496.7295,18.6908,369.3412,49
15,12.0,3.0,11.0,13.0,5.0,354.11,429496.7295,265.5564,429496.7295,18.8226,374.3344,49
12,13.0,12.0,3.0,14.0,5.0,809.9599,429496.7295,600.408,429496.7295,18.533,364.9851,49
6,13.0,3.0,12.0,14.0,5.0,501.1999,429496.7295,371.7157,429496.7295,18.6345,366.6316,49
0,642.0944,12.0,3.0,14.0,5.0,1209.5798,429496.7295,870.3461,429496.7295,18.7574,373.8915,49
10,14.0,13.0,3.0,15.0,5.0,441.64,429496.7295,327.9573,429496.7295,18.7531,371.394,49
9,14.0,3.0,13.0,5.0,15.0,351.28,429496.7295,262.2423,429496.7295,18.866,376.2134,49
8,3.0,14.0,13.0,5.0,15.0,254.9599,429496.7295,194.4913,429496.7295,18.9256,377.4031,49
3,3.0,14.0,13.0,5.0,11.0,619.4499,429496.7295,484.4855,429496.7295,18.8749,374.7403,49
1,3.0,5.0,205.0,7.0,206.0,90.4299,429496.7295,75.3474,429496.7295,19.0394,381.0719,49
4,12.0,11.0,3.0,13.0,5.0,729.4599,429496.7295,523.2293,429496.7295,18.4535,362.4685,49
15,13.0,12.0,14.0,3.0,5.0,1259.25,429496.7295,949.7422,429496.7295,18.4785,364.2677,49
25,11.0,12.0,3.0,5.0,14.0,495.4099,429496.7295,390.9299,429496.7295,18.7104,369.3576,49
26,12.0,11.0,13.0,3.0,5.0,1037.2001,429496.7295,762.8595,429496.7295,18.3811,361.0207,49
16,12.0,11.0,3.0,13.0,7.0,671.14,429496.7295,494.4201,429496.7295,18.6693,369.494,49
24,12.0,3.0,11.0,13.0,5.0,539.16,429496.7295,414.7825,429496.7295,18.7916,373.7224,49
5,12.0,11.0,3.0,13.0,5.0,1651.5198,429496.7295,1166.9501,429496.7295,18.4698,363.6276,49
4,12.0,11.0,3.0,13.0,9.0,500.91,429496.7295,362.9938,429496.7295,18.5917,367.5807,49
2,3.0,5.0,11.0,7.0,209.0,168.32,429496.7295,138.8555,429496.7295,19.0124,379.7805,49
1,3.0,5.0,7.0,209.0,210.0,129.95,429496.7295,103.1487,429496.7295,18.9939,379.1074,49
5,3.0,208.0,209.0,5.0,9.0,183.0899,429496.7295,154.0886,429496.7295,18.7754,370.659,49
-1,3.0,5.0,7.0,208.0,207.0,177.98,429496.7295,140.8227,429496.7295,18.981,378.4669,49
3,3.0,5.0,210.0,207.0,209.0,100.13,429496.7295,81.76,429496.7295,18.9101,376.0524,49
2,3.0,5.0,7.0,2.0,209.0,220.48,429496.7295,184.5646,429496.7295,18.6017,363.2591,49
1,3.0,5.0,7.0,21.0,9.0,858.08,429496.7295,671.0122,429496.7295,19.0711,382.3584,49
1,3.0,5.0,4.0,210.0,209.0,250.3099,429496.7295,196.9574,429496.7295,18.785,371.6091,49
1,2.0,3.0,5.0,210.0,207.0,222.47,429496.7295,177.1197,429496.7295,18.3127,351.5962,49
0,3.0,5.0,208.0,7.0,207.0,145.91,429496.7295,114.705,429496.7295,19.1838,388.1376,49
0,3.0,209.0,5.0,208.0,7.0,117.08,429496.7295,93.2818,429496.7295,19.1385,385.6223,49
10,3.0,12.0,11.0,5.0,13.0,300.99,429496.7295,230.7236,429496.7295,18.9017,376.5512,49
7,3.0,12.0,11.0,5.0,7.0,435.34,429496.7295,328.571,429496.7295,18.9435,377.9291,49
7,3.0,5.0,7.0,11.0,210.0,184.05,429496.7295,145.8576,429496.7295,18.99,378.8771,49
4,3.0,210.0,209.0,5.0,17.0,108.13,429496.7295,85.8761,429496.7295,18.6709,366.2281,49
13,12.0,3.0,11.0,13.0,5.0,428.58,429496.7295,324.0723,429496.7295,18.9494,379.855,49
14,12.0,3.0,11.0,5.0,13.0,250.76,429496.7295,193.3133,429496.7295,19.0099,381.296,49
15,12.0,3.0,13.0,11.0,5.0,660.95,429496.7295,497.5414,429496.7295,18.8687,375.6741,49
2,3.0,5.0,210.0,211.0,7.0,111.47,429496.7295,93.7594,429496.7295,18.7955,371.0976,49
5,3.0,5.0,208.0,207.0,211.0,140.4,429496.7295,114.2717,429496.7295,18.8757,374.4062,49
14,12.0,11.0,3.0,5.0,13.0,345.5999,429496.7295,261.7228,429496.7295,18.8003,372.9912,49
15,12.0,11.0,3.0,13.0,5.0,476.5199,429496.7295,355.4608,429496.7295,18.7966,374.3146,49
15,12.0,3.0,11.0,13.0,5.0,744.0299,429496.7295,568.4178,429496.7295,18.701,369.0841,49
18,12.0,3.0,11.0,13.0,5.0,728.94,429496.7295,536.8863,429496.7295,18.6749,369.7108,49
3,7.0,3.0,5.0,2.0,209.0,373.56,429496.7295,300.8717,429496.7295,18.5618,361.6127,49
2,3.0,7.0,9.0,11.0,6.0,169.4099,429496.7295,133.4571,429496.7295,19.2925,390.9829,49
1,3.0,5.0,9.0,7.0,211.0,117.73,429496.7295,95.9754,429496.7295,19.4755,398.9256,49
2,3.0,210.0,5.0,211.0,208.0,116.3,429496.7295,95.5443,429496.7295,18.5373,360.7262,49
7,3.0,5.0,7.0,209.0,210.0,247.53,429496.7295,192.4121,429496.7295,18.867,374.1121,49
1,3.0,5.0,209.0,210.0,7.0,122.7399,429496.7295,96.3373,429496.7295,18.9351,376.8104,49
2,3.0,5.0,7.0,210.0,209.0,190.3499,429496.7295,148.5709,429496.7295,19.0949,383.0901,49
-1,5.0,7.0,3.0,2.0,15.0,304.1499,429496.7295,251.0359,429496.7295,18.7652,369.8218,49
6,3.0,9.0,8.0,210.0,4.0,189.7999,429496.7295,152.2178,429496.7295,18.9445,378.5838,49
6,7.0,3.0,6.0,5.0,9.0,265.3199,429496.7295,220.4465,429496.7295,19.0542,382.2014,49
4,3.0,209.0,5.0,210.0,206.0,91.86,429496.7295,72.9211,429496.7295,18.7745,370.5169,49
1,3.0,5.0,7.0,209.0,210.0,229.6999,429496.7295,178.0346,429496.7295,18.9397,376.818,49
0,3.0,5.0,2.0,208.0,207.0,247.12,429496.7295,206.5199,429496.7295,18.8943,375.6978,49
0,3.0,5.0,211.0,212.0,208.0,119.84,429496.7295,96.4221,429496.7295,19.0725,382.4448,49
2,3.0,5.0,7.0,210.0,15.0,307.88,429496.7295,244.2112,429496.7295,18.8482,373.2316,49
1,3.0,7.0,210.0,207.0,2.0,248.89,429496.7295,204.8069,429496.7295,18.784,370.7849,49
1,3.0,209.0,5.0,210.0,207.0,111.74,429496.7295,90.1856,429496.7295,18.8371,372.7215,49
1,3.0,5.0,209.0,7.0,208.0,183.61,429496.7295,142.8841,429496.7295,19.0664,381.9827,49
4,3.0,209.0,5.0,208.0,7.0,113.64,429496.7295,91.227,429496.7295,18.9431,377.0655,49
4,3.0,209.0,208.0,5.0,7.0,127.23,429496.7295,101.0263,429496.7295,19.03,380.8581,49
3,3.0,5.0,210.0,207.0,7.0,169.6399,429496.7295,132.0774,429496.7295,18.8049,371.5068,49
0,3.0,5.0,7.0,209.0,210.0,144.1799,429496.7295,111.7662,429496.7295,18.7897,370.7601,49
6,3.0,7.0,208.0,209.0,9.0,134.9599,429496.7295,110.4474,429496.7295,18.8074,372.1435,49
3,3.0,210.0,5.0,2.0,209.0,116.44,429496.7295,96.4269,429496.7295,18.7303,368.4829,49
0,3.0,5.0,210.0,211.0,9.0,115.5199,429496.7295,92.9723,429496.7295,18.7931,370.945,49
5,3.0,5.0,7.0,9.0,211.0,172.9,429496.7295,141.5923,429496.7295,19.2978,391.8345,49
0,3.0,211.0,7.0,208.0,212.0,92.02,429496.7295,73.8894,429496.7295,18.8739,374.3173,49
1,3.0,212.0,5.0,213.0,209.0,102.2,429496.7295,80.8005,429496.7295,18.7765,370.4909,49
5,3.0,212.0,5.0,213.0,211.0,73.98,429496.7295,58.924,429496.7295,18.9343,377.6527,49
2,3.0,213.0,212.0,7.0,5.0,144.6999,429496.7295,111.9362,429496.7295,18.9747,378.5242,49
2,3.0,5.0,212.0,213.0,9.0,138.6,429496.7295,108.8283,429496.7295,18.9447,377.1088,49
0,3.0,212.0,211.0,5.0,11.0,119.19,429496.7295,95.8988,429496.7295,18.8705,374.1141,49
1,3.0,214.0,5.0,215.0,7.0,118.05,429496.7295,94.7023,429496.7295,19.1411,385.2672,49
1,3.0,214.0,213.0,5.0,7.0,105.0,429496.7295,84.7853,429496.7295,18.9627,377.8722,49
1,3.0,5.0,214.0,7.0,213.0,121.1,429496.7295,98.7591,429496.7295,19.1607,386.0314,49
5,3.0,215.0,5.0,214.0,13.0,104.86,429496.7295,86.2662,429496.7295,18.8823,374.7962,49
3,3.0,5.0,213.0,2.0,4.0,122.2999,429496.7295,102.2745,429496.7295,18.5811,362.596,49
3,3.0,5.0,211.0,214.0,210.0,95.21,429496.7295,74.858,429496.7295,18.809,371.7064,49
-1,3.0,5.0,212.0,2.0,11.0,170.8499,429496.7295,144.8447,429496.7295,18.9078,376.1708,49
1,3.0,5.0,213.0,214.0,13.0,205.7299,429496.7295,160.3092,429496.7295,18.7729,370.2102,49
5,3.0,212.0,213.0,5.0,211.0,99.1399,429496.7295,78.7604,429496.7295,18.9224,376.778,49
2,3.0,5.0,212.0,213.0,7.0,174.9,429496.7295,135.4947,429496.7295,19.1858,387.8673,49
7,3.0,7.0,5.0,13.0,14.0,450.9699,429496.7295,352.2849,429496.7295,18.8228,372.3478,49
6,3.0,6.0,5.0,7.0,212.0,407.2199,429496.7295,310.5019,429496.7295,18.5266,361.4995,49
1,3.0,210.0,5.0,7.0,209.0,166.24,429496.7295,131.8754,429496.7295,18.9072,375.5438,49
-1,3.0,212.0,5.0,209.0,213.0,101.08,429496.7295,80.0734,429496.7295,18.9006,375.458,49
0,5.0,9.0,212.0,4.0,3.0,157.4,429496.7295,123.1752,429496.7295,18.5465,361.3747,49
3,3.0,5.0,9.0,212.0,209.0,129.35,429496.7295,104.2475,429496.7295,18.929,376.365,49
1,3.0,5.0,7.0,13.0,11.0,341.8199,429496.7295,269.675,429496.7295,19.0363,380.7884,49
5,3.0,212.0,5.0,9.0,209.0,94.53,429496.7295,76.7302,429496.7295,18.8459,373.2126,49
5,3.0,5.0,212.0,213.0,209.0,114.37,429496.7295,92.1619,429496.7295,18.86,373.9304,49
1,3.0,11.0,2.0,5.0,211.0,109.93,429496.7295,86.8153,429496.7295,18.4554,357.6244,49
5,3.0,5.0,6.0,7.0,212.0,283.84,429496.7295,223.7681,429496.7295,18.6078,364.0357,49
4,3.0,5.0,4.0,2.0,9.0,260.8599,429496.7295,215.1042,429496.7295,18.7296,369.0306,49
0,3.0,9.0,212.0,5.0,2.0,182.8299,429496.7295,142.6229,429496.7295,18.4961,358.9154,49
0,3.0,5.0,212.0,213.0,7.0,164.44,429496.7295,131.4208,429496.7295,18.8441,372.9684,49
3,3.0,213.0,5.0,212.0,11.0,101.2599,429496.7295,82.2776,429496.7295,18.8206,372.2052,49
3,3.0,5.0,213.0,212.0,7.0,197.9599,429496.7295,154.7738,429496.7295,18.9855,378.9033,49
0,3.0,5.0,7.0,211.0,15.0,180.84,429496.7295,143.0028,429496.7295,19.2005,387.3391,49
1,3.0,5.0,213.0,212.0,6.0,132.6899,429496.7295,105.2195,429496.7295,18.8038,371.9065,49
1,3.0,5.0,215.0,212.0,7.0,105.6799,429496.7295,84.0114,429496.7295,18.8935,375.2604,49
2,7.0,3.0,6.0,11.0,9.0,258.6399,429496.7295,203.5051,429496.7295,19.1326,386.1387,49
0,3.0,5.0,7.0,215.0,212.0,228.66,429496.7295,178.1092,429496.7295,18.9969,379.4381,49
2,3.0,7.0,5.0,11.0,213.0,140.3199,429496.7295,110.2279,429496.7295,19.1066,383.6337,49
1,3.0,5.0,215.0,7.0,9.0,133.65,429496.7295,109.0979,429496.7295,19.0423,381.0549,49
-1,3.0,9.0,5.0,213.0,212.0,187.6399,429496.7295,146.9476,429496.7295,19.0961,383.1299,49
-1,3.0,5.0,212.0,211.0,9.0,260.4499,429496.7295,204.5416,429496.7295,18.7854,370.5907,49
2,3.0,212.0,5.0,213.0,7.0,161.02,429496.7295,123.9848,429496.7295,19.0025,379.5231,49
1,3.0,5.0,211.0,212.0,7.0,130.24,429496.7295,104.325,429496.7295,18.908,375.6768,49
1,3.0,7.0,5.0,215.0,6.0,299.92,429496.7295,239.3187,429496.7295,18.9171,376.1308,49
5,3.0,5.0,214.0,213.0,211.0,101.32,429496.7295,82.8851,429496.7295,18.995,379.2535,49
1,3.0,5.0,7.0,9.0,214.0,265.38,429496.7295,208.7921,429496.7295,18.8905,374.8893,49
2,3.0,214.0,5.0,64.0,4.0,142.02,429496.7295,114.0475,429496.7295,18.6466,365.4459,49
0,5.0,2.0,3.0,9.0,211.0,192.7,429496.7295,166.025,429496.7295,18.3741,354.8877,49
1,3.0,5.0,215.0,7.0,214.0,138.0999,429496.7295,108.9754,429496.7295,19.0962,383.4402,49
1,3.0,214.0,5.0,213.0,215.0,87.18,429496.7295,71.0788,429496.7295,19.024,380.4233,49
3,3.0,5.0,7.0,2.0,214.0,220.81,429496.7295,172.2548,429496.7295,19.4211,396.8707,49
3,3.0,212.0,5.0,213.0,211.0,88.38,429496.7295,71.4126,429496.7295,18.9381,376.9018,49
0,3.0,5.0,9.0,7.0,213.0,261.9399,429496.7295,206.3846,429496.7295,18.9379,376.8056,49
3,3.0,5.0,213.0,7.0,212.0,120.56,429496.7295,95.6065,429496.7295,19.0799,382.7877,49
1,3.0,5.0,214.0,215.0,7.0,141.36,429496.7295,113.218,429496.7295,19.0368,380.7602,49
4,3.0,9.0,7.0,2.0,10.0,106.62,429496.7295,85.5454,429496.7295,18.3814,354.4767,49
3,3.0,5.0,9.0,213.0,10.0,174.75,429496.7295,140.6095,429496.7295,19.1083,384.1322,49
3,3.0,9.0,7.0,212.0,213.0,109.46,429496.7295,87.436,429496.7295,19.1121,385.806,49
2,3.0,2.0,9.0,213.0,7.0,220.54,429496.7295,170.2412,429496.7295,18.3464,352.9465,49
0,3.0,5.0,9.0,2.0,7.0,277.19,429496.7295,223.8085,429496.7295,18.9095,375.8259,49
0,3.0,214.0,5.0,9.0,213.0,101.33,429496.7295,79.6756,429496.7295,18.9456,377.1911,49
2,3.0,214.0,5.0,213.0,215.0,121.63,429496.7295,95.3639,429496.7295,18.928,376.7827,49
1,3.0,5.0,7.0,214.0,213.0,223.9399,429496.7295,173.8022,429496.7295,19.0018,379.5503,49
2,3.0,5.0,7.0,9.0,214.0,121.21,429496.7295,97.3885,429496.7295,19.0167,379.8068,49
-1,3.0,5.0,215.0,214.0,216.0,89.22,429496.7295,73.446,429496.7295,19.0698,382.4605,49
4,3.0,214.0,215.0,5.0,7.0,96.42,429496.7295,77.9006,429496.7295,19.0188,380.731,49
2,3.0,5.0,214.0,215.0,7.0,149.26,429496.7295,116.8867,429496.7295,18.8992,375.4628,49
-1,3.0,5.0,214.0,215.0,64.0,105.23,429496.7295,84.6077,429496.7295,18.9775,378.4243,49
0,3.0,5.0,215.0,216.0,212.0,125.0,429496.7295,100.6149,429496.7295,18.9927,379.1598,49
2,3.0,5.0,7.0,215.0,9.0,161.24,429496.7295,128.2127,429496.7295,19.0032,379.5214,49
1,3.0,5.0,215.0,216.0,9.0,149.7999,429496.7295,117.5979,429496.7295,18.9004,375.2751,49
2,3.0,5.0,7.0,212.0,215.0,167.9899,429496.7295,134.2962,429496.7295,19.054,381.4014,49
1,3.0,215.0,216.0,5.0,213.0,94.88,429496.7295,78.2252,429496.7295,18.8784,374.7171,49
0,3.0,5.0,215.0,216.0,213.0,134.97,429496.7295,107.371,429496.7295,18.6924,367.0172,49
2,3.0,5.0,216.0,213.0,212.0,135.33,429496.7295,105.0429,429496.7295,18.9057,375.8514,49
4,3.0,5.0,7.0,4.0,213.0,139.19,429496.7295,114.6407,429496.7295,19.074,382.8761,49
-1,3.0,5.0,215.0,7.0,214.0,108.41,429496.7295,87.5443,429496.7295,19.064,381.936,49
0,3.0,5.0,215.0,7.0,212.0,109.76,429496.7295,87.7967,429496.7295,18.9626,377.9579,49
2,3.0,5.0,215.0,216.0,212.0,75.92,429496.7295,61.437,429496.7295,18.9269,376.5579,49
3,3.0,5.0,215.0,212.0,214.0,112.7199,429496.7295,92.6043,429496.7295,18.972,378.7363,49
0,3.0,5.0,7.0,9.0,216.0,507.9399,429496.7295,397.4614,429496.7295,19.0071,379.4299,49
1,3.0,5.0,214.0,215.0,211.0,111.7,429496.7295,89.3281,429496.7295,18.9797,378.6778,49
1,3.0,7.0,5.0,215.0,213.0,91.49,429496.7295,76.5017,429496.7295,19.0416,381.0941,49
2,3.0,5.0,214.0,215.0,7.0,147.8799,429496.7295,117.1058,429496.7295,19.0466,381.5955,49
0,3.0,5.0,7.0,9.0,11.0,466.63,429496.7295,364.6815,429496.7295,18.7312,368.2882,49
-1,3.0,5.0,212.0,214.0,213.0,138.3199,429496.7295,112.45,429496.7295,18.8404,372.887,49
3,3.0,213.0,214.0,5.0,7.0,110.35,429496.7295,88.7347,429496.7295,19.0077,379.8697,49
2,3.0,5.0,214.0,213.0,7.0,115.8,429496.7295,91.5892,429496.7295,18.8994,375.4217,49
2,3.0,5.0,215.0,7.0,11.0,133.66,429496.7295,110.2485,429496.7295,18.6034,363.3465,49
2,3.0,5.0,214.0,7.0,9.0,221.43,429496.7295,174.8306,429496.7295,19.0754,382.2789,49
4,5.0,3.0,214.0,215.0,213.0,93.06,429496.7295,75.7643,429496.7295,19.0723,382.4815,49
4,3.0,5.0,214.0,215.0,213.0,109.3,429496.7295,88.8743,429496.7295,18.9262,376.4519,49
5,3.0,5.0,9.0,213.0,215.0,91.2499,429496.7295,75.0485,429496.7295,18.7937,370.9699,49
3,3.0,215.0,214.0,5.0,7.0,96.24,429496.7295,75.3763,429496.7295,18.9791,378.5422,49
0,3.0,5.0,215.0,214.0,7.0,94.88,429496.7295,76.4564,429496.7295,19.2188,388.3787,49
0,3.0,212.0,213.0,5.0,9.0,96.67,429496.7295,76.8199,429496.7295,18.7019,367.4272,49
0,3.0,5.0,213.0,7.0,212.0,125.63,429496.7295,101.0725,429496.7295,18.9544,377.4565,49
1,3.0,5.0,2.0,7.0,214.0,215.5399,429496.7295,174.7849,429496.7295,18.5066,359.3424,49
-1,3.0,5.0,214.0,7.0,213.0,236.83,429496.7295,204.8542,429496.7295,18.9429,377.6484,49
0,3.0,5.0,7.0,9.0,11.0,991.8199,429496.7295,755.014,429496.7295,18.9307,376.3921,49
2,3.0,5.0,216.0,213.0,7.0,110.18,429496.7295,85.0722,429496.7295,19.1327,385.2324,49
3,3.0,215.0,7.0,212.0,5.0,98.5099,429496.7295,78.5854,429496.7295,19.0024,380.0695,49
4,3.0,215.0,5.0,216.0,212.0,91.2199,429496.7295,73.1008,429496.7295,18.9195,376.2779,49
0,3.0,5.0,215.0,214.0,212.0,119.73,429496.7295,94.525,429496.7295,18.906,375.4896,49
3,3.0,215.0,9.0,7.0,214.0,173.6799,429496.7295,138.7301,429496.7295,18.8552,373.5842,49
-1,3.0,214.0,215.0,5.0,213.0,85.47,429496.7295,68.9222,429496.7295,18.9319,376.7847,49
0,3.0,5.0,7.0,214.0,9.0,247.74,429496.7295,193.0239,429496.7295,18.8961,374.9804,49
5,3.0,212.0,213.0,5.0,7.0,84.2799,429496.7295,67.0849,429496.7295,18.8074,371.7733,49
6,3.0,212.0,211.0,5.0,213.0,67.46,429496.7295,55.3783,429496.7295,19.1395,385.6939,49
1,3.0,213.0,212.0,5.0,7.0,127.09,429496.7295,102.9079,429496.7295,18.9539,377.4598,49
1,3.0,5.0,7.0,9.0,213.0,399.1099,429496.7295,306.5378,429496.7295,19.0356,380.6147,49
0,3.0,5.0,214.0,7.0,9.0,129.92,429496.7295,102.7061,429496.7295,19.1796,386.5842,49
3,3.0,213.0,210.0,5.0,62.0,111.75,429496.7295,87.2479,429496.7295,18.8618,373.8675,49
4,3.0,213.0,5.0,62.0,214.0,88.0999,429496.7295,69.708,429496.7295,18.8871,375.2047,49
1,3.0,212.0,5.0,7.0,213.0,92.6599,429496.7295,74.3259,429496.7295,18.8777,374.5747,49
4,3.0,5.0,212.0,211.0,213.0,158.42,429496.7295,124.792,429496.7295,19.0581,381.7752,49
3,3.0,5.0,211.0,7.0,212.0,154.9299,429496.7295,122.0296,429496.7295,18.9101,375.6145,49
6,3.0,5.0,212.0,214.0,13.0,57.96,429496.7295,50.1681,429496.7295,18.9538,377.5465,49
1,3.0,214.0,5.0,7.0,215.0,121.06,429496.7295,96.3868,429496.7295,19.0203,380.3588,49
1,3.0,215.0,5.0,7.0,216.0,129.8599,429496.7295,102.8847,429496.7295,18.793,370.9888,49
2,3.0,7.0,5.0,214.0,213.0,148.5399,429496.7295,120.7305,429496.7295,18.8021,371.3052,49
0,3.0,181.0,179.0,182.0,5.0,344.98,429496.7295,274.4989,429496.7295,18.9247,376.7933,49
2,3.0,215.0,5.0,9.0,212.0,116.14,429496.7295,91.1354,429496.7295,18.8974,375.2228,49
3,3.0,5.0,215.0,212.0,9.0,75.5099,429496.7295,61.7926,429496.7295,19.0557,381.5961,49
-1,3.0,216.0,5.0,217.0,9.0,153.31,429496.7295,118.3921,429496.7295,19.04,381.0391,49
2,3.0,5.0,215.0,7.0,214.0,103.6,429496.7295,84.3538,429496.7295,18.9419,377.0785,49
4,3.0,5.0,12.0,9.0,11.0,174.9,429496.7295,143.9892,429496.7295,19.1879,387.2395,49
2,3.0,5.0,213.0,7.0,9.0,178.04,429496.7295,138.5051,429496.7295,18.9959,379.1577,49
2,3.0,7.0,6.0,5.0,24.0,393.81,429496.7295,331.3802,429496.7295,19.1272,385.0576,49
2,3.0,5.0,6.0,212.0,211.0,238.0,429496.7295,182.8547,429496.7295,18.7298,369.5644,49
