2,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31700,0
-2147483639,1.0,3.0,4.0,5.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,31706,0
-2147483639,2.0,5.0,4.0,46.0,10.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31710,0
-2147483639,1.0,2.0,12.0,4.0,7.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31711,0
-2147483639,2.0,1.0,46.0,5.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31712,0
-2147483639,3.0,1.0,4.0,45.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31713,0
-2147483639,2.0,1.0,3.0,46.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,31714,0
-2147483640,3.0,45.0,100.0,46.0,17.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31813,0
-2147483640,2.0,46.0,3.0,1.0,17.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31814,0
-2147483640,1.0,2.0,4.0,3.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31815,0
-2147483640,2.0,46.0,3.0,1.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31816,0
-2147483640,3.0,5.0,2.0,4.0,43.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31820,0
-2147483640,2.0,1.0,100.0,9.0,55.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,31821,0
-2147483640,1.0,5.0,92.0,9.0,2.0,429496.7295,429496.7295,429496.7295,428893.7983,11.0498,121.0466,31822,0
29,3.0,2.0,4.0,1.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,12,0
-2147483643,1.0,5.0,4.0,6.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,19,0
49,1.0,2.0,6.0,4.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,179,0
50,1.0,4.0,48.0,2.0,66.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,224,0
34,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,498,0
24,3.0,2.0,4.0,5.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,740,0
-2147483599,2.0,1.0,4.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,997,0
18,7.0,6.0,8.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,1606,0
15,7.0,6.0,8.0,9.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,1620,0
8,7.0,6.0,1.0,8.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,1631,0
-2147483601,1.0,3.0,2.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,1827,0
50,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2166,0
-2147483599,1.0,3.0,46.0,7.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2213,0
-2147483599,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2246,0
50,1.0,2.0,3.0,9.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2313,0
50,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2353,0
41,1.0,2.0,3.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2471,0
41,1.0,2.0,3.0,46.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2472,0
41,46.0,7.0,3.0,6.0,29.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2473,0
41,1.0,2.0,3.0,36.0,31.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2474,0
41,1.0,2.0,18.0,92.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2475,0
-2147483643,6.0,5.0,7.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,2610,0
-2147483645,6.0,5.0,7.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2634,0
-2147483642,6.0,5.0,7.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,2661,0
