-46,1.0,2.0,122.0,52.0,35.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,43541,0
-47,1.0,2.0,3.0,4.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43542,0
-45,1.0,2.0,3.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43740,0
50,1.0,2.0,3.0,6.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43806,0
48,1.0,3.0,2.0,5.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43856,0
46,1.0,2.0,4.0,6.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43874,0
-45,1.0,2.0,4.0,3.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,43951,0
-43,1.0,2.0,46.0,100.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44386,0
48,1.0,2.0,10.0,18.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44656,0
-40,1.0,6.0,3.0,2.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44730,0
50,1.0,6.0,2.0,92.0,22.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44918,0
49,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,44991,0
50,1.0,2.0,6.0,46.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,45215,0
-17,1.0,2.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,45340,0
