59998,0.0,1.0,3.0,234.0,5.0,90.37,429496.7295,71.4804,429496.7295,18.9033,375.5739
0,0.0,1.0,3.0,234.0,7.0,121.3399,429496.7295,95.1352,429496.7295,18.6991,367.3462
39998,0.0,1.0,3.0,232.0,233.0,119.57,429496.7295,93.2951,429496.7295,18.9203,376.3962
49998,0.0,1.0,3.0,234.0,233.0,50.41,429496.7295,39.1454,287560.0896,18.8545,374.4829
29998,0.0,1.0,3.0,5.0,234.0,74.3399,429496.7295,58.4767,429496.7295,19.1628,386.3256
59998,0.0,1.0,3.0,5.0,7.0,135.72,429496.7295,106.8339,429496.7295,19.0579,381.6594
29998,0.0,1.0,3.0,233.0,5.0,85.2199,429496.7295,70.1015,429496.7295,18.6801,366.4573
49998,0.0,1.0,3.0,4.0,234.0,170.92,429496.7295,134.4809,429496.7295,18.8414,374.6187
59998,0.0,1.0,3.0,5.0,235.0,100.89,429496.7295,81.866,429496.7295,18.9673,378.4495
49998,0.0,1.0,3.0,236.0,5.0,71.21,429496.7295,58.6027,429496.7295,19.0924,383.4231
39998,0.0,1.0,3.0,233.0,5.0,120.17,429496.7295,94.0579,429496.7295,18.7208,368.205
39998,0.0,1.0,3.0,5.0,235.0,160.9599,429496.7295,127.3244,429496.7295,18.98,378.5087
19998,0.0,1.0,3.0,233.0,232.0,62.24,429496.7295,51.6378,429496.7295,18.9497,377.5324
29998,0.0,1.0,3.0,5.0,235.0,83.6,429496.7295,65.9875,429496.7295,19.0161,380.1234
19998,0.0,1.0,3.0,235.0,234.0,76.8999,429496.7295,61.0271,429496.7295,18.8369,373.0727
10000,0.0,1.0,3.0,5.0,232.0,74.57,429496.7295,60.5392,429496.7295,19.0713,382.4483
49998,0.0,1.0,3.0,5.0,232.0,80.21,429496.7295,64.1915,429496.7295,19.2696,390.466
19998,0.0,1.0,3.0,5.0,7.0,179.67,429496.7295,139.4501,429496.7295,19.0473,381.1591
0,0.0,1.0,3.0,235.0,5.0,111.22,429496.7295,86.8897,429496.7295,18.8319,372.5628
9998,0.0,1.0,3.0,234.0,5.0,76.8399,429496.7295,61.2454,429496.7295,19.0722,382.4731
49998,0.0,1.0,3.0,5.0,231.0,203.4599,429496.7295,158.3659,429496.7295,18.9393,376.7302
59998,0.0,1.0,3.0,232.0,233.0,90.44,429496.7295,70.5172,429496.7295,18.9449,377.5355
69998,0.0,1.0,3.0,232.0,5.0,123.96,429496.7295,99.5243,429496.7295,18.8724,374.2706
10000,0.0,1.0,3.0,5.0,2.0,226.37,429496.7295,174.586,429496.7295,18.6148,363.5882
29998,0.0,1.0,3.0,235.0,232.0,96.7399,429496.7295,77.7463,429496.7295,18.889,375.1032
49998,0.0,1.0,3.0,5.0,231.0,81.7699,429496.7295,64.7452,429496.7295,18.9274,376.6438
29998,0.0,1.0,3.0,232.0,5.0,71.8999,429496.7295,58.5208,429496.7295,18.8796,374.5631
29998,0.0,1.0,3.0,5.0,230.0,87.3999,429496.7295,69.9759,429496.7295,18.956,377.6784
40000,0.0,1.0,3.0,233.0,234.0,82.08,429496.7295,63.535,429496.7295,18.8734,374.9551
30000,0.0,1.0,3.0,234.0,235.0,95.14,429496.7295,74.4008,429496.7295,18.7892,370.9235
40000,0.0,1.0,3.0,233.0,5.0,103.86,429496.7295,82.7124,429496.7295,18.7883,371.1421
29998,0.0,1.0,3.0,5.0,234.0,130.57,429496.7295,104.2421,429496.7295,18.9677,378.0025
39998,0.0,1.0,3.0,5.0,235.0,146.3199,429496.7295,122.5162,429496.7295,18.9008,375.6627
39998,0.0,1.0,3.0,234.0,235.0,62.14,429496.7295,49.5955,429496.7295,18.878,374.8647
29998,0.0,1.0,3.0,5.0,7.0,153.24,429496.7295,121.7969,429496.7295,18.8871,374.7726
79998,0.0,1.0,3.0,234.0,235.0,88.44,429496.7295,70.4748,429496.7295,18.8187,372.1818
49998,0.0,1.0,3.0,5.0,234.0,80.92,429496.7295,62.9333,429496.7295,18.985,378.9658
39998,0.0,1.0,3.0,5.0,233.0,166.03,429496.7295,128.8381,429496.7295,18.8528,373.2994
69998,0.0,1.0,3.0,233.0,234.0,114.12,429496.7295,89.3533,429496.7295,18.7458,369.2352
39998,0.0,1.0,3.0,233.0,232.0,74.68,429496.7295,59.0241,429496.7295,19.0049,380.1513
29998,0.0,1.0,3.0,232.0,233.0,94.4,429496.7295,73.9641,429496.7295,18.9016,375.6488
9998,0.0,1.0,3.0,233.0,5.0,91.43,429496.7295,71.7897,429496.7295,19.1,383.6799
49998,0.0,1.0,3.0,5.0,7.0,188.7899,429496.7295,148.5342,429496.7295,18.9375,376.7444
49998,0.0,1.0,3.0,234.0,5.0,84.06,429496.7295,68.5529,429496.7295,19.0699,382.2142
49998,0.0,1.0,3.0,233.0,230.0,81.92,429496.7295,63.6736,429496.7295,18.9372,377.0108
49998,0.0,1.0,3.0,5.0,233.0,87.7,429496.7295,69.7611,429496.7295,19.5118,400.0278
49998,0.0,1.0,3.0,234.0,5.0,85.47,429496.7295,67.6163,429496.7295,19.0494,381.4346
19998,0.0,1.0,3.0,234.0,5.0,87.1799,429496.7295,69.1906,429496.7295,18.8333,372.74
29998,0.0,1.0,5.0,3.0,9.0,344.27,429496.7295,261.6339,429496.7295,19.0404,381.2245
29998,0.0,1.0,3.0,5.0,233.0,125.03,429496.7295,99.1521,429496.7295,18.6732,366.2665
49998,0.0,1.0,3.0,5.0,234.0,74.0099,429496.7295,60.6529,429496.7295,19.0756,382.5585
19998,0.0,1.0,3.0,2.0,5.0,230.58,429496.7295,206.966,429496.7295,18.7021,368.3507
59998,0.0,1.0,3.0,232.0,233.0,106.08,429496.7295,83.1771,429496.7295,19.0509,381.8916
29998,0.0,1.0,3.0,231.0,232.0,136.7399,429496.7295,109.6032,429496.7295,18.8559,373.8537
49998,0.0,1.0,3.0,233.0,5.0,106.49,429496.7295,84.4839,429496.7295,18.9694,378.4094
79998,0.0,1.0,234.0,3.0,233.0,69.66,429496.7295,55.0831,429496.7295,18.5893,363.6761
49998,0.0,1.0,3.0,5.0,233.0,132.44,429496.7295,102.9243,429496.7295,19.0355,381.1902
80000,0.0,1.0,13.0,12.0,14.0,1635.0801,429496.7295,1168.3947,429496.7295,18.214,357.5906
80000,0.0,1.0,13.0,12.0,14.0,1088.9,429496.7295,795.0239,429496.7295,18.3979,363.7888
140000,0.0,1.0,13.0,12.0,14.0,1773.62,429496.7295,1311.4948,429496.7295,18.3687,360.3621
80000,0.0,1.0,13.0,12.0,14.0,1352.84,429496.7295,966.2441,429496.7295,18.2285,357.4854
29998,0.0,1.0,3.0,5.0,7.0,599.1599,429496.7295,501.4712,429496.7295,18.945,377.5698
30000,0.0,1.0,3.0,231.0,230.0,69.85,429496.7295,55.7254,429496.7295,19.1574,386.4741
60000,0.0,1.0,3.0,231.0,230.0,49.78,429496.7295,40.8204,329275.3152,18.7209,368.4642
69998,0.0,1.0,3.0,229.0,5.0,92.0099,429496.7295,72.3371,429496.7295,18.9652,378.032
9998,0.0,1.0,3.0,7.0,231.0,119.0,429496.7295,94.6129,429496.7295,18.84,372.9225
49998,0.0,1.0,3.0,5.0,231.0,75.74,429496.7295,60.7176,429496.7295,19.021,380.4412
40000,0.0,1.0,3.0,5.0,230.0,114.2199,429496.7295,90.3771,429496.7295,18.9221,376.1651
69998,0.0,1.0,3.0,5.0,231.0,104.1099,429496.7295,81.454,429496.7295,19.098,383.4485
69998,0.0,1.0,3.0,231.0,228.0,65.13,429496.7295,53.2643,429496.7295,19.0198,380.6099
0,0.0,1.0,3.0,5.0,7.0,144.8199,429496.7295,113.6945,429496.7295,19.1096,383.7575
20000,0.0,1.0,3.0,5.0,231.0,88.24,429496.7295,71.4814,429496.7295,19.0077,379.7905
49998,0.0,1.0,3.0,230.0,231.0,74.9099,429496.7295,59.5349,429496.7295,19.0076,379.9268
29998,0.0,1.0,3.0,231.0,230.0,108.22,429496.7295,84.1545,429496.7295,18.9884,379.2653
149998,0.0,1.0,12.0,11.0,3.0,334.25,429496.7295,240.5484,429496.7295,18.5854,367.9635
250000,0.0,1.0,12.0,3.0,13.0,301.0799,429496.7295,238.1705,429496.7295,18.9307,378.4119
269998,0.0,1.0,12.0,13.0,11.0,665.9399,429496.7295,493.3006,429496.7295,18.5512,366.8726
60000,0.0,1.0,12.0,11.0,3.0,521.42,429496.7295,368.3534,429496.7295,18.3956,361.7608
140000,0.0,1.0,12.0,11.0,3.0,374.56,429496.7295,274.3153,429496.7295,18.7022,370.3105
169998,0.0,1.0,12.0,11.0,3.0,352.0999,429496.7295,253.6045,429496.7295,18.4995,364.1691
200000,0.0,1.0,12.0,11.0,13.0,589.78,429496.7295,419.5485,429496.7295,18.2154,355.476
180000,0.0,1.0,12.0,3.0,11.0,534.1399,429496.7295,400.8115,429496.7295,18.7427,371.2317
49998,0.0,1.0,3.0,5.0,232.0,107.11,429496.7295,83.0513,429496.7295,19.0101,379.746
19998,0.0,1.0,3.0,5.0,7.0,474.76,429496.7295,369.728,429496.7295,18.9511,377.3226
29998,0.0,1.0,3.0,5.0,230.0,182.76,429496.7295,144.0177,429496.7295,19.117,384.1973
0,0.0,1.0,3.0,229.0,5.0,78.94,429496.7295,64.306,429496.7295,19.0812,382.8768
40000,0.0,1.0,3.0,5.0,230.0,148.54,429496.7295,115.7701,429496.7295,18.7423,368.9729
40000,0.0,1.0,3.0,5.0,230.0,118.38,429496.7295,93.0692,429496.7295,18.8974,375.2203
30000,0.0,1.0,5.0,3.0,6.0,137.89,429496.7295,107.2781,429496.7295,18.4691,358.6776
10000,0.0,1.0,3.0,5.0,7.0,208.8999,429496.7295,163.7408,429496.7295,19.0165,379.9187
39998,0.0,1.0,3.0,230.0,231.0,84.03,429496.7295,65.7671,429496.7295,18.9697,378.3739
69998,0.0,1.0,3.0,5.0,229.0,82.71,429496.7295,68.2177,429496.7295,18.808,371.6553
39998,0.0,1.0,3.0,232.0,231.0,86.63,429496.7295,69.5544,429496.7295,18.9058,375.7781
10000,0.0,1.0,3.0,230.0,229.0,104.34,429496.7295,82.1743,429496.7295,19.087,383.2445
69998,0.0,1.0,3.0,231.0,228.0,98.03,429496.7295,76.8539,429496.7295,18.9629,378.4402
29998,0.0,1.0,3.0,5.0,230.0,82.1299,429496.7295,67.4113,429496.7295,19.0496,381.8605
39998,0.0,1.0,3.0,230.0,231.0,160.5199,429496.7295,123.248,429496.7295,18.7388,368.8053
9998,0.0,1.0,3.0,5.0,230.0,182.2999,429496.7295,141.4091,429496.7295,19.0822,382.6595
39998,0.0,1.0,3.0,230.0,5.0,73.56,429496.7295,58.499,429496.7295,18.8761,374.5473
10000,0.0,1.0,3.0,5.0,231.0,75.6599,429496.7295,61.6741,429496.7295,18.951,377.3941
59998,0.0,1.0,3.0,229.0,230.0,86.67,429496.7295,68.2254,429496.7295,18.8116,372.0167
49998,0.0,1.0,3.0,229.0,228.0,66.43,429496.7295,52.4934,429496.7295,18.7708,370.3835
39998,0.0,1.0,3.0,230.0,229.0,58.74,429496.7295,49.0097,429496.7295,18.843,373.6304
19998,0.0,1.0,3.0,231.0,230.0,78.06,429496.7295,61.8389,429496.7295,19.1653,386.5738
40000,0.0,1.0,3.0,230.0,5.0,85.18,429496.7295,68.0545,429496.7295,18.8466,373.4813
49998,0.0,1.0,3.0,232.0,5.0,101.27,429496.7295,79.847,429496.7295,18.8518,373.68
29998,0.0,1.0,3.0,229.0,228.0,110.6399,429496.7295,86.0084,429496.7295,18.7525,369.4241
40000,0.0,1.0,230.0,3.0,229.0,82.04,429496.7295,62.8595,429496.7295,18.6597,366.118
39998,0.0,1.0,3.0,230.0,229.0,80.09,429496.7295,62.2436,429496.7295,18.9302,377.0162
9998,0.0,1.0,3.0,230.0,229.0,73.01,429496.7295,59.2141,429496.7295,18.9916,379.1033
39998,0.0,1.0,3.0,229.0,228.0,70.29,429496.7295,54.7304,429496.7295,18.8572,374.2453
30000,0.0,1.0,3.0,5.0,7.0,177.5299,429496.7295,142.026,429496.7295,19.0032,379.3027
59998,0.0,1.0,3.0,229.0,5.0,127.69,429496.7295,100.3453,429496.7295,19.1966,387.4849
40000,0.0,1.0,5.0,3.0,6.0,334.9199,429496.7295,252.2337,429496.7295,19.1834,389.0177
20000,0.0,1.0,3.0,4.0,231.0,88.22,429496.7295,71.3665,429496.7295,18.7771,372.0187
69998,0.0,1.0,3.0,230.0,231.0,68.26,429496.7295,55.6686,429496.7295,18.8635,373.998
10000,0.0,1.0,3.0,231.0,5.0,66.45,429496.7295,52.7358,429496.7295,18.9588,377.916
69998,0.0,1.0,3.0,5.0,228.0,92.81,429496.7295,75.0208,429496.7295,18.9201,376.1498
49998,0.0,1.0,3.0,229.0,230.0,65.9799,429496.7295,51.9384,429496.7295,18.9578,378.4878
9998,0.0,1.0,3.0,230.0,227.0,77.7,429496.7295,60.4083,429496.7295,19.0707,382.8586
39998,0.0,1.0,3.0,226.0,228.0,63.52,429496.7295,52.778,429496.7295,18.9073,376.016
59998,0.0,1.0,3.0,5.0,230.0,75.6,429496.7295,61.9989,429496.7295,18.9362,377.0969
39998,0.0,1.0,3.0,228.0,5.0,80.5799,429496.7295,64.1143,429496.7295,19.1129,384.3649
9998,0.0,1.0,3.0,5.0,7.0,168.11,429496.7295,131.1852,429496.7295,18.8839,374.5254
19998,0.0,1.0,3.0,5.0,229.0,111.22,429496.7295,87.6164,429496.7295,19.0192,380.1465
30000,0.0,1.0,3.0,230.0,7.0,62.2099,429496.7295,50.1754,429496.7295,19.1494,386.2588
49998,0.0,1.0,3.0,230.0,227.0,50.32,429496.7295,41.2471,311243.904,18.9953,379.8887
49998,0.0,1.0,3.0,227.0,226.0,61.68,429496.7295,49.1994,429496.7295,19.0904,384.2395
49998,0.0,1.0,3.0,230.0,5.0,64.71,429496.7295,52.9768,429496.7295,19.0954,383.5942
39998,0.0,1.0,5.0,3.0,231.0,116.78,429496.7295,91.6168,429496.7295,18.5863,362.9745
69998,0.0,1.0,3.0,229.0,228.0,53.41,429496.7295,44.4704,377294.6688,18.986,379.3196
20000,0.0,1.0,3.0,230.0,5.0,77.8799,429496.7295,62.1586,429496.7295,18.837,372.8991
0,0.0,1.0,5.0,25.0,3.0,161.58,429496.7295,124.8211,429496.7295,18.8922,375.4666
69998,0.0,1.0,3.0,5.0,231.0,71.3599,429496.7295,58.653,429496.7295,19.0202,380.4291
39998,0.0,1.0,3.0,229.0,228.0,85.18,429496.7295,65.795,429496.7295,18.9283,377.026
39998,0.0,1.0,3.0,5.0,228.0,130.79,429496.7295,102.1022,429496.7295,18.9494,377.2352
9998,0.0,1.0,3.0,229.0,230.0,95.0099,429496.7295,74.527,429496.7295,18.9243,376.7417
20000,0.0,1.0,3.0,5.0,230.0,73.78,429496.7295,60.9932,429496.7295,18.6724,366.6751
29998,0.0,1.0,3.0,228.0,5.0,94.0999,429496.7295,74.0007,429496.7295,18.9845,378.8269
9998,0.0,1.0,5.0,3.0,2.0,130.85,429496.7295,111.4334,429496.7295,18.6908,367.4372
9998,0.0,1.0,5.0,3.0,4.0,185.0199,429496.7295,149.6793,429496.7295,18.8802,374.5781
19998,0.0,1.0,3.0,5.0,230.0,102.13,429496.7295,80.9883,429496.7295,19.2251,389.4484
59998,0.0,1.0,3.0,5.0,6.0,306.44,429496.7295,239.5479,429496.7295,18.5739,362.8395
60000,0.0,1.0,3.0,7.0,6.0,716.8799,429496.7295,565.8309,429496.7295,19.0617,382.7264
29998,0.0,1.0,3.0,7.0,230.0,161.7799,429496.7295,128.7141,429496.7295,18.9384,377.1787
