-47,1.0,2.0,4.0,46.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,47919,0
-43,2.0,1.0,3.0,6.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48046,0
-47,3.0,2.0,1.0,4.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48075,0
-47,2.0,1.0,3.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48089,0
-47,1.0,2.0,3.0,4.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48090,0
-47,1.0,2.0,3.0,46.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48096,0
-46,1.0,2.0,3.0,4.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48101,0
-46,2.0,1.0,4.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48566,0
-38,6.0,2.0,1.0,8.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48688,0
-2,6.0,5.0,7.0,12.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48722,0
-5,6.0,5.0,7.0,3.0,12.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48734,0
-5,6.0,7.0,5.0,3.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48738,0
3,6.0,7.0,5.0,8.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,48763,0
-3,6.0,7.0,8.0,5.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48785,0
-14,7.0,6.0,8.0,5.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48962,0
-9,7.0,6.0,8.0,5.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48966,0
-14,7.0,6.0,8.0,5.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,48971,0
-12,7.0,6.0,8.0,5.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,48978,0
-13,7.0,6.0,8.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,48987,0
-10,7.0,6.0,8.0,5.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,48988,0
5,7.0,6.0,8.0,5.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49008,0
-37,7.0,2.0,6.0,8.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0472,121.0466,49022,0
36,7.0,2.0,6.0,1.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49028,0
-6,7.0,6.0,8.0,5.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49034,0
-44,3.0,2.0,4.0,7.0,1.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49040,0
-45,3.0,1.0,2.0,5.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49164,0
-43,1.0,2.0,4.0,5.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49248,0
-43,1.0,3.0,4.0,2.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49388,0
-47,1.0,4.0,5.0,3.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49524,0
-46,1.0,2.0,3.0,6.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49525,0
-42,1.0,2.0,3.0,5.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49547,0
-41,1.0,4.0,5.0,6.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49616,0
-47,2.0,3.0,1.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,49637,0
-47,2.0,3.0,1.0,6.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49647,0
-47,2.0,1.0,3.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,49667,0
