-44,2.0,1.0,3.0,46.0,100.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56299,0
-43,1.0,3.0,2.0,46.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56311,0
-42,1.0,2.0,3.0,4.0,10.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56423,0
-44,1.0,3.0,2.0,6.0,46.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56492,0
-47,2.0,8.0,1.0,3.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56646,0
-47,2.0,3.0,1.0,4.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56655,0
-47,2.0,3.0,1.0,7.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56656,0
-46,3.0,1.0,2.0,6.0,17.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56749,0
-46,1.0,2.0,3.0,46.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56750,0
-47,1.0,2.0,3.0,5.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56785,0
10,6.0,5.0,7.0,4.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,56819,0
16,6.0,5.0,7.0,8.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,56822,0
18,6.0,7.0,5.0,4.0,9.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0461,56834,0
23,6.0,7.0,5.0,1.0,8.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,56846,0
21,3.0,2.0,1.0,7.0,4.0,429496.7295,429496.7295,429496.7295,407686.3487,11.0498,121.0466,57370,0
-47,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57373,0
-35,1.0,8.0,9.0,2.0,3.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57393,0
-47,1.0,3.0,2.0,13.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57417,0
-47,2.0,1.0,3.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57471,0
-45,1.0,3.0,2.0,6.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,57472,0
-47,2.0,1.0,3.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57473,0
-47,3.0,1.0,2.0,4.0,5.0,429496.7295,429496.7295,429496.7295,412719.5135,11.0434,121.0466,57911,0
-47,1.0,3.0,2.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,57930,0
-47,3.0,1.0,2.0,4.0,5.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57931,0
-47,3.0,1.0,4.0,6.0,2.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57932,0
-47,1.0,2.0,3.0,5.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57933,0
-47,2.0,1.0,4.0,3.0,6.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57934,0
-47,2.0,1.0,3.0,6.0,4.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0466,57981,0
5,8.0,7.0,9.0,6.0,10.0,429496.7295,429496.7295,429496.7295,429496.7295,11.0498,121.0465,58654,0
